Sample_ID,Architecture,Tool,Success_Status,Time_s,Mem_MB,Func_Count,Block_Count,IR_Stmt_Count
CWE401_Memory_Leak__int64_t_calloc_07_armel_O3.bad,ARM,ghidra,Success,66.23,944.67,1304,32075,735638
CWE401_Memory_Leak__int64_t_calloc_07_armel_O3.bad,ARM,angr,Success,22.56,512.45,3676,33624,657074
CWE401_Memory_Leak__int64_t_calloc_07_armel_O3.bad,ARM,bap,Success,40.61,29.02,0,123748,219410
CWE401_Memory_Leak__int64_t_calloc_07_armel_O3.bad,ARM,llvm,Success,.01,8.47,0,0,0
CWE401_Memory_Leak__twoIntsStruct_malloc_15_x86_64_O1.bad,x86-64,ghidra,Success,7.63,730.19,133,229,2392
CWE401_Memory_Leak__twoIntsStruct_malloc_15_x86_64_O1.bad,x86-64,angr,Success,.90,134.20,154,303,3508
CWE401_Memory_Leak__twoIntsStruct_malloc_15_x86_64_O1.bad,x86-64,bap,Success,4.58,28.85,0,742,1933
CWE401_Memory_Leak__twoIntsStruct_malloc_15_x86_64_O1.bad,x86-64,llvm,Success,.01,10.33,0,0,787
CWE401_Memory_Leak__malloc_realloc_int_05_armel_O3.bad,ARM,ghidra,Success,65.81,960.00,1302,32099,735842
CWE401_Memory_Leak__malloc_realloc_int_05_armel_O3.bad,ARM,angr,Success,21.41,511.38,3606,33600,657375
CWE401_Memory_Leak__malloc_realloc_int_05_armel_O3.bad,ARM,bap,Success,40.75,28.26,0,123803,219523
CWE401_Memory_Leak__malloc_realloc_int_05_armel_O3.bad,ARM,llvm,Success,.01,8.76,0,0,0
CWE197_Numeric_Truncation_Error__int_fscanf_to_short_31_x86_64_O0.good,x86-64,ghidra,Success,7.80,797.25,132,204,2685
CWE197_Numeric_Truncation_Error__int_fscanf_to_short_31_x86_64_O0.good,x86-64,angr,Success,.88,134.18,153,278,4080
CWE197_Numeric_Truncation_Error__int_fscanf_to_short_31_x86_64_O0.good,x86-64,bap,Success,4.58,28.82,0,935,1958
CWE197_Numeric_Truncation_Error__int_fscanf_to_short_31_x86_64_O0.good,x86-64,llvm,Success,.01,9.94,0,0,988
CWE401_Memory_Leak__int64_t_malloc_13_riscv64_O1.good,UCB RISC-V,ghidra,Success,8.07,738.39,129,232,1860
CWE401_Memory_Leak__int64_t_malloc_13_riscv64_O1.good,UCB RISC-V,angr,Failure - Crash,.73,112.67,0,0,0
CWE401_Memory_Leak__int64_t_malloc_13_riscv64_O1.good,UCB RISC-V,bap,Success,4.40,28.81,0,846,895
CWE401_Memory_Leak__int64_t_malloc_13_riscv64_O1.good,UCB RISC-V,llvm,Success,.01,8.63,0,0,0
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_14_armel_O2.good,ARM,ghidra,Success,65.73,1034.71,1304,32094,736040
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_14_armel_O2.good,ARM,angr,Success,21.70,510.35,3528,33573,657221
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_14_armel_O2.good,ARM,bap,Success,40.42,28.66,0,123796,219400
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_14_armel_O2.good,ARM,llvm,Success,.01,8.65,0,0,0
CWE401_Memory_Leak__twoIntsStruct_realloc_44_riscv64_Ofast.good,UCB RISC-V,ghidra,Success,7.84,702.94,126,197,1581
CWE401_Memory_Leak__twoIntsStruct_realloc_44_riscv64_Ofast.good,UCB RISC-V,angr,Failure - Crash,.75,112.44,0,0,0
CWE401_Memory_Leak__twoIntsStruct_realloc_44_riscv64_Ofast.good,UCB RISC-V,bap,Success,4.50,28.58,0,722,748
CWE401_Memory_Leak__twoIntsStruct_realloc_44_riscv64_Ofast.good,UCB RISC-V,llvm,Success,.01,8.63,0,0,0
CWE197_Numeric_Truncation_Error__int_fgets_to_short_16_riscv64_O3.good,UCB RISC-V,ghidra,Success,8.14,737.42,128,190,1552
CWE197_Numeric_Truncation_Error__int_fgets_to_short_16_riscv64_O3.good,UCB RISC-V,angr,Failure - Crash,.93,112.42,0,0,0
CWE197_Numeric_Truncation_Error__int_fgets_to_short_16_riscv64_O3.good,UCB RISC-V,bap,Success,4.63,28.68,0,703,718
CWE197_Numeric_Truncation_Error__int_fgets_to_short_16_riscv64_O3.good,UCB RISC-V,llvm,Success,.01,8.53,0,0,0
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_10_riscv64_O2.good,UCB RISC-V,ghidra,Success,7.94,872.33,131,219,1706
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_10_riscv64_O2.good,UCB RISC-V,angr,Failure - Crash,.73,112.87,0,0,0
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_10_riscv64_O2.good,UCB RISC-V,bap,Success,4.37,28.48,0,789,821
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_10_riscv64_O2.good,UCB RISC-V,llvm,Success,.01,8.33,0,0,0
CWE401_Memory_Leak__int_malloc_18_x86_64_O2.good,x86-64,ghidra,Success,7.71,732.40,132,192,2017
CWE401_Memory_Leak__int_malloc_18_x86_64_O2.good,x86-64,angr,Success,.96,134.80,210,323,2805
CWE401_Memory_Leak__int_malloc_18_x86_64_O2.good,x86-64,bap,Success,4.53,28.91,0,644,1577
CWE401_Memory_Leak__int_malloc_18_x86_64_O2.good,x86-64,llvm,Success,.02,10.12,0,0,744
CWE401_Memory_Leak__char_calloc_14_riscv64_O1.good,UCB RISC-V,ghidra,Success,8.01,745.66,132,244,2093
CWE401_Memory_Leak__char_calloc_14_riscv64_O1.good,UCB RISC-V,angr,Failure - Crash,.73,112.55,0,0,0
CWE401_Memory_Leak__char_calloc_14_riscv64_O1.good,UCB RISC-V,bap,Success,4.42,28.16,0,942,994
CWE401_Memory_Leak__char_calloc_14_riscv64_O1.good,UCB RISC-V,llvm,Success,.01,8.63,0,0,0
CWE401_Memory_Leak__char_malloc_09_riscv64_O0.bad,UCB RISC-V,ghidra,Success,8.02,727.25,131,234,3157
CWE401_Memory_Leak__char_malloc_09_riscv64_O0.bad,UCB RISC-V,angr,Failure - Crash,.71,112.70,0,0,0
CWE401_Memory_Leak__char_malloc_09_riscv64_O0.bad,UCB RISC-V,bap,Success,4.58,28.84,0,1334,1345
CWE401_Memory_Leak__char_malloc_09_riscv64_O0.bad,UCB RISC-V,llvm,Success,.01,8.89,0,0,0
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_04_x86_64_O2.good,x86-64,ghidra,Success,7.69,804.67,135,199,2115
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_04_x86_64_O2.good,x86-64,angr,Success,.91,134.95,213,332,2920
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_04_x86_64_O2.good,x86-64,bap,Success,4.54,28.56,0,674,1663
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_04_x86_64_O2.good,x86-64,llvm,Success,.01,10.23,0,0,776
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_03_riscv64_Ofast.good,UCB RISC-V,ghidra,Success,7.88,679.75,129,216,1678
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_03_riscv64_Ofast.good,UCB RISC-V,angr,Failure - Crash,.73,111.97,0,0,0
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_03_riscv64_Ofast.good,UCB RISC-V,bap,Success,4.41,27.83,0,779,815
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_03_riscv64_Ofast.good,UCB RISC-V,llvm,Success,.01,8.51,0,0,0
CWE197_Numeric_Truncation_Error__int_fgets_to_short_32_riscv64_O2.good,UCB RISC-V,ghidra,Success,7.91,738.07,128,190,1552
CWE197_Numeric_Truncation_Error__int_fgets_to_short_32_riscv64_O2.good,UCB RISC-V,angr,Failure - Crash,.74,112.67,0,0,0
CWE197_Numeric_Truncation_Error__int_fgets_to_short_32_riscv64_O2.good,UCB RISC-V,bap,Success,4.43,28.78,0,703,718
CWE197_Numeric_Truncation_Error__int_fgets_to_short_32_riscv64_O2.good,UCB RISC-V,llvm,Success,.01,8.34,0,0,0
CWE401_Memory_Leak__int64_t_realloc_13_x86_64_O0.bad,x86-64,ghidra,Success,7.94,664.21,138,248,3538
CWE401_Memory_Leak__int64_t_realloc_13_x86_64_O0.bad,x86-64,angr,Success,.88,134.77,160,325,4951
CWE401_Memory_Leak__int64_t_realloc_13_x86_64_O0.bad,x86-64,bap,Success,4.63,28.49,0,1132,2571
CWE401_Memory_Leak__int64_t_realloc_13_x86_64_O0.bad,x86-64,llvm,Success,.01,10.00,0,0,1162
CWE401_Memory_Leak__twoIntsStruct_malloc_11_x86_64_O3.good,x86-64,ghidra,Success,7.89,667.06,133,233,2633
CWE401_Memory_Leak__twoIntsStruct_malloc_11_x86_64_O3.good,x86-64,angr,Success,.92,135.65,215,367,3454
CWE401_Memory_Leak__twoIntsStruct_malloc_11_x86_64_O3.good,x86-64,bap,Success,4.63,28.53,0,770,2051
CWE401_Memory_Leak__twoIntsStruct_malloc_11_x86_64_O3.good,x86-64,llvm,Success,.01,10.06,0,0,857
CWE401_Memory_Leak__malloc_realloc_char_12_mips_O3.bad,MIPS,ghidra,Success,8.29,736.58,109,188,2900
CWE401_Memory_Leak__malloc_realloc_char_12_mips_O3.bad,MIPS,angr,Success,1.01,134.07,107,214,3132
CWE401_Memory_Leak__malloc_realloc_char_12_mips_O3.bad,MIPS,bap,Success,4.45,28.60,0,986,957
CWE401_Memory_Leak__malloc_realloc_char_12_mips_O3.bad,MIPS,llvm,Success,.01,8.62,0,0,0
CWE197_Numeric_Truncation_Error__int_fscanf_to_short_18_riscv64_Ofast.bad,UCB RISC-V,ghidra,Success,7.90,755.79,125,184,1510
CWE197_Numeric_Truncation_Error__int_fscanf_to_short_18_riscv64_Ofast.bad,UCB RISC-V,angr,Failure - Crash,.74,112.60,0,0,0
CWE197_Numeric_Truncation_Error__int_fscanf_to_short_18_riscv64_Ofast.bad,UCB RISC-V,bap,Success,4.34,29.00,0,685,701
CWE197_Numeric_Truncation_Error__int_fscanf_to_short_18_riscv64_Ofast.bad,UCB RISC-V,llvm,Success,.01,8.44,0,0,0
CWE401_Memory_Leak__malloc_realloc_twoIntsStruct_13_x86_64_O3.good,x86-64,ghidra,Success,7.82,729.41,134,225,2285
CWE401_Memory_Leak__malloc_realloc_twoIntsStruct_13_x86_64_O3.good,x86-64,angr,Success,.90,135.47,214,360,3284
CWE401_Memory_Leak__malloc_realloc_twoIntsStruct_13_x86_64_O3.good,x86-64,bap,Success,4.57,29.06,0,760,1823
CWE401_Memory_Leak__malloc_realloc_twoIntsStruct_13_x86_64_O3.good,x86-64,llvm,Success,.01,10.37,0,0,853
CWE197_Numeric_Truncation_Error__int_fgets_to_short_07_riscv64_Ofast.bad,UCB RISC-V,ghidra,Success,7.83,645.46,128,191,1564
CWE197_Numeric_Truncation_Error__int_fgets_to_short_07_riscv64_Ofast.bad,UCB RISC-V,angr,Failure - Crash,.79,112.61,0,0,0
CWE197_Numeric_Truncation_Error__int_fgets_to_short_07_riscv64_Ofast.bad,UCB RISC-V,bap,Success,4.41,28.23,0,708,724
CWE197_Numeric_Truncation_Error__int_fgets_to_short_07_riscv64_Ofast.bad,UCB RISC-V,llvm,Success,.01,8.76,0,0,0
CWE366_Race_Condition_Within_Thread__int_byref_01_x86_64_O1.good,x86-64,ghidra,Success,7.71,798.07,130,249,2513
CWE366_Race_Condition_Within_Thread__int_byref_01_x86_64_O1.good,x86-64,angr,Success,.89,134.04,150,320,3882
CWE366_Race_Condition_Within_Thread__int_byref_01_x86_64_O1.good,x86-64,bap,Success,4.64,28.14,0,791,2011
CWE366_Race_Condition_Within_Thread__int_byref_01_x86_64_O1.good,x86-64,llvm,Success,.02,10.07,0,0,820
CWE366_Race_Condition_Within_Thread__global_int_05_riscv64_Ofast.good,UCB RISC-V,ghidra,Success,7.92,801.72,125,298,2175
CWE366_Race_Condition_Within_Thread__global_int_05_riscv64_Ofast.good,UCB RISC-V,angr,Failure - Crash,.73,112.46,0,0,0
CWE366_Race_Condition_Within_Thread__global_int_05_riscv64_Ofast.good,UCB RISC-V,bap,Success,4.47,28.26,0,1021,1080
CWE366_Race_Condition_Within_Thread__global_int_05_riscv64_Ofast.good,UCB RISC-V,llvm,Success,.01,8.43,0,0,0
CWE197_Numeric_Truncation_Error__int_large_to_char_08_riscv64_O0.bad,UCB RISC-V,ghidra,Success,7.89,895.73,128,213,2561
CWE197_Numeric_Truncation_Error__int_large_to_char_08_riscv64_O0.bad,UCB RISC-V,angr,Failure - Crash,.73,112.73,0,0,0
CWE197_Numeric_Truncation_Error__int_large_to_char_08_riscv64_O0.bad,UCB RISC-V,bap,Success,4.53,28.55,0,1099,1102
CWE197_Numeric_Truncation_Error__int_large_to_char_08_riscv64_O0.bad,UCB RISC-V,llvm,Success,.01,8.52,0,0,0
CWE401_Memory_Leak__twoIntsStruct_malloc_16_mips_O1.bad,MIPS,ghidra,Success,8.02,760.90,107,191,2883
CWE401_Memory_Leak__twoIntsStruct_malloc_16_mips_O1.bad,MIPS,angr,Success,.97,134.26,106,217,3282
CWE401_Memory_Leak__twoIntsStruct_malloc_16_mips_O1.bad,MIPS,bap,Success,4.43,28.58,0,1004,957
CWE401_Memory_Leak__twoIntsStruct_malloc_16_mips_O1.bad,MIPS,llvm,Success,.01,8.71,0,0,0
CWE197_Numeric_Truncation_Error__int_fgets_to_char_18_riscv64_Os.bad,UCB RISC-V,ghidra,Success,7.82,802.13,128,183,1452
CWE197_Numeric_Truncation_Error__int_fgets_to_char_18_riscv64_Os.bad,UCB RISC-V,angr,Failure - Crash,.73,112.98,0,0,0
CWE197_Numeric_Truncation_Error__int_fgets_to_char_18_riscv64_Os.bad,UCB RISC-V,bap,Success,4.45,28.58,0,659,678
CWE197_Numeric_Truncation_Error__int_fgets_to_char_18_riscv64_Os.bad,UCB RISC-V,llvm,Success,.01,8.60,0,0,0
CWE401_Memory_Leak__int_malloc_17_mips_Os.bad,MIPS,ghidra,Success,8.15,732.24,107,163,2405
CWE401_Memory_Leak__int_malloc_17_mips_Os.bad,MIPS,angr,Success,.96,133.53,105,188,2578
CWE401_Memory_Leak__int_malloc_17_mips_Os.bad,MIPS,bap,Success,4.44,28.33,0,818,797
CWE401_Memory_Leak__int_malloc_17_mips_Os.bad,MIPS,llvm,Success,.01,8.85,0,0,0
CWE401_Memory_Leak__int_malloc_07_armel_O1.good,ARM,ghidra,Success,8.72,747.28,138,251,6022
CWE401_Memory_Leak__int_malloc_07_armel_O1.good,ARM,angr,Success,.92,133.73,118,276,4320
CWE401_Memory_Leak__int_malloc_07_armel_O1.good,ARM,bap,Success,4.55,28.53,0,932,1813
CWE401_Memory_Leak__int_malloc_07_armel_O1.good,ARM,llvm,Success,.01,8.32,0,0,0
CWE197_Numeric_Truncation_Error__int_fgets_to_short_03_mips_Ofast.good,MIPS,ghidra,Success,8.37,768.59,109,169,2519
CWE197_Numeric_Truncation_Error__int_fgets_to_short_03_mips_Ofast.good,MIPS,angr,Success,.97,133.66,107,195,2710
CWE197_Numeric_Truncation_Error__int_fgets_to_short_03_mips_Ofast.good,MIPS,bap,Success,4.36,28.50,0,867,838
CWE197_Numeric_Truncation_Error__int_fgets_to_short_03_mips_Ofast.good,MIPS,llvm,Success,.01,8.64,0,0,0
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_04_x86_64_Os.good,x86-64,ghidra,Success,7.62,788.80,135,195,1943
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_04_x86_64_Os.good,x86-64,angr,Success,.91,133.53,158,273,2837
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_04_x86_64_Os.good,x86-64,bap,Success,4.60,28.84,0,649,1538
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_04_x86_64_Os.good,x86-64,llvm,Success,.01,10.19,0,0,698
CWE401_Memory_Leak__char_realloc_12_armel_O0.good,ARM,ghidra,Success,66.18,1009.08,1304,32128,738086
CWE401_Memory_Leak__char_realloc_12_armel_O0.good,ARM,angr,Success,22.32,510.71,3654,33683,659587
CWE401_Memory_Leak__char_realloc_12_armel_O0.good,ARM,bap,Success,41.08,28.53,0,124327,220160
CWE401_Memory_Leak__char_realloc_12_armel_O0.good,ARM,llvm,Success,.01,8.48,0,0,0
CWE401_Memory_Leak__malloc_realloc_char_07_x86_64_O2.bad,x86-64,ghidra,Success,7.73,788.78,137,212,2237
CWE401_Memory_Leak__malloc_realloc_char_07_x86_64_O2.bad,x86-64,angr,Success,.92,134.97,217,345,3101
CWE401_Memory_Leak__malloc_realloc_char_07_x86_64_O2.bad,x86-64,bap,Success,4.55,28.76,0,717,1761
CWE401_Memory_Leak__malloc_realloc_char_07_x86_64_O2.bad,x86-64,llvm,Success,.01,9.95,0,0,817
CWE401_Memory_Leak__int_calloc_42_x86_64_Ofast.bad,x86-64,ghidra,Success,7.63,726.08,136,193,2040
CWE401_Memory_Leak__int_calloc_42_x86_64_Ofast.bad,x86-64,angr,Success,.95,135.17,216,328,2842
CWE401_Memory_Leak__int_calloc_42_x86_64_Ofast.bad,x86-64,bap,Success,4.53,28.47,0,656,1594
CWE401_Memory_Leak__int_calloc_42_x86_64_Ofast.bad,x86-64,llvm,Success,.01,10.05,0,0,757
CWE401_Memory_Leak__int64_t_calloc_21_mips_Os.bad,MIPS,ghidra,Success,8.30,720.18,109,168,2493
CWE401_Memory_Leak__int64_t_calloc_21_mips_Os.bad,MIPS,angr,Success,1.01,133.61,107,194,2670
CWE401_Memory_Leak__int64_t_calloc_21_mips_Os.bad,MIPS,bap,Success,4.40,28.47,0,850,834
CWE401_Memory_Leak__int64_t_calloc_21_mips_Os.bad,MIPS,llvm,Success,.01,8.67,0,0,0
CWE401_Memory_Leak__int_calloc_10_x86_64_Os.bad,x86-64,ghidra,Success,7.70,715.91,136,205,1973
CWE401_Memory_Leak__int_calloc_10_x86_64_Os.bad,x86-64,angr,Success,.95,133.71,159,283,2887
CWE401_Memory_Leak__int_calloc_10_x86_64_Os.bad,x86-64,bap,Success,4.58,28.65,0,658,1568
CWE401_Memory_Leak__int_calloc_10_x86_64_Os.bad,x86-64,llvm,Success,.01,10.06,0,0,701
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_31_armel_O0.bad,ARM,ghidra,Success,66.04,1030.65,1304,32097,737764
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_31_armel_O0.bad,ARM,angr,Success,21.25,509.91,3551,33614,658763
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_31_armel_O0.bad,ARM,bap,Success,40.96,28.67,0,124124,219782
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_31_armel_O0.bad,ARM,llvm,Success,.01,8.67,0,0,0
CWE401_Memory_Leak__twoIntsStruct_realloc_14_x86_64_Os.bad,x86-64,ghidra,Success,7.72,686.72,133,215,2274
CWE401_Memory_Leak__twoIntsStruct_realloc_14_x86_64_Os.bad,x86-64,angr,Success,.88,134.31,155,290,3159
CWE401_Memory_Leak__twoIntsStruct_realloc_14_x86_64_Os.bad,x86-64,bap,Success,4.56,27.85,0,702,1773
CWE401_Memory_Leak__twoIntsStruct_realloc_14_x86_64_Os.bad,x86-64,llvm,Success,.01,10.14,0,0,741
CWE401_Memory_Leak__char_calloc_07_x86_64_O3.bad,x86-64,ghidra,Success,7.79,731.10,136,206,2354
CWE401_Memory_Leak__char_calloc_07_x86_64_O3.bad,x86-64,angr,Success,.89,135.04,216,340,3127
CWE401_Memory_Leak__char_calloc_07_x86_64_O3.bad,x86-64,bap,Success,4.69,28.32,0,725,1820
CWE401_Memory_Leak__char_calloc_07_x86_64_O3.bad,x86-64,llvm,Success,.01,10.33,0,0,819
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_10_armel_O1.bad,ARM,ghidra,Success,8.72,778.66,139,263,6224
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_10_armel_O1.bad,ARM,angr,Success,.91,133.52,118,289,4521
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_10_armel_O1.bad,ARM,bap,Success,4.49,28.38,0,991,1910
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_10_armel_O1.bad,ARM,llvm,Success,.01,8.48,0,0,0
CWE401_Memory_Leak__int_realloc_07_armel_Ofast.good,ARM,ghidra,Success,8.54,677.25,136,226,5617
CWE401_Memory_Leak__int_realloc_07_armel_Ofast.good,ARM,angr,Success,.90,133.46,118,251,3885
CWE401_Memory_Leak__int_realloc_07_armel_Ofast.good,ARM,bap,Success,4.52,28.86,0,864,1656
CWE401_Memory_Leak__int_realloc_07_armel_Ofast.good,ARM,llvm,Success,.01,8.68,0,0,0
CWE401_Memory_Leak__int_realloc_10_riscv64_O3.good,UCB RISC-V,ghidra,Success,7.88,718.89,127,210,1629
CWE401_Memory_Leak__int_realloc_10_riscv64_O3.good,UCB RISC-V,angr,Failure - Crash,.79,112.53,0,0,0
CWE401_Memory_Leak__int_realloc_10_riscv64_O3.good,UCB RISC-V,bap,Success,4.39,29.03,0,750,776
CWE401_Memory_Leak__int_realloc_10_riscv64_O3.good,UCB RISC-V,llvm,Success,.01,8.40,0,0,0
CWE401_Memory_Leak__char_malloc_02_x86_64_O1.good,x86-64,ghidra,Success,7.64,724.26,133,229,2397
CWE401_Memory_Leak__char_malloc_02_x86_64_O1.good,x86-64,angr,Success,.89,134.23,154,303,3519
CWE401_Memory_Leak__char_malloc_02_x86_64_O1.good,x86-64,bap,Success,4.61,28.37,0,747,1938
CWE401_Memory_Leak__char_malloc_02_x86_64_O1.good,x86-64,llvm,Success,.02,10.40,0,0,792
CWE401_Memory_Leak__malloc_realloc_char_13_mips_Ofast.bad,MIPS,ghidra,Success,8.30,805.85,111,208,3233
CWE401_Memory_Leak__malloc_realloc_char_13_mips_Ofast.bad,MIPS,angr,Success,1.05,134.35,109,234,3499
CWE401_Memory_Leak__malloc_realloc_char_13_mips_Ofast.bad,MIPS,bap,Success,4.43,28.53,0,1093,1064
CWE401_Memory_Leak__malloc_realloc_char_13_mips_Ofast.bad,MIPS,llvm,Success,.01,8.78,0,0,0
CWE401_Memory_Leak__int_calloc_14_armel_Os.bad,ARM,ghidra,Success,65.73,957.21,1304,32082,735555
CWE401_Memory_Leak__int_calloc_14_armel_Os.bad,ARM,angr,Success,22.56,508.39,3507,33498,656554
CWE401_Memory_Leak__int_calloc_14_armel_Os.bad,ARM,bap,Success,40.50,28.29,0,123747,219314
CWE401_Memory_Leak__int_calloc_14_armel_Os.bad,ARM,llvm,Success,.01,8.52,0,0,0
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_42_armel_O3.good,ARM,ghidra,Success,66.20,1002.11,1303,32075,735735
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_42_armel_O3.good,ARM,angr,Success,21.95,511.68,3606,33571,656891
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_42_armel_O3.good,ARM,bap,Success,40.44,28.57,0,123726,219302
CWE401_Memory_Leak__struct_twoIntsStruct_malloc_42_armel_O3.good,ARM,llvm,Success,.01,8.76,0,0,0
CWE401_Memory_Leak__int64_t_malloc_06_mips_Ofast.good,MIPS,ghidra,Success,8.12,728.37,108,172,2505
CWE401_Memory_Leak__int64_t_malloc_06_mips_Ofast.good,MIPS,angr,Success,.96,133.60,106,197,2656
CWE401_Memory_Leak__int64_t_malloc_06_mips_Ofast.good,MIPS,bap,Success,4.40,27.96,0,866,839
CWE401_Memory_Leak__int64_t_malloc_06_mips_Ofast.good,MIPS,llvm,Success,.01,8.69,0,0,0
CWE401_Memory_Leak__struct_twoIntsStruct_calloc_14_x86_64_Ofast.good,x86-64,ghidra,Success,7.76,874.35,137,222,2463
CWE401_Memory_Leak__struct_twoIntsStruct_calloc_14_x86_64_Ofast.good,x86-64,angr,Success,.92,135.28,223,362,3320
CWE401_Memory_Leak__struct_twoIntsStruct_calloc_14_x86_64_Ofast.good,x86-64,bap,Success,4.59,28.60,0,748,1908
CWE401_Memory_Leak__struct_twoIntsStruct_calloc_14_x86_64_Ofast.good,x86-64,llvm,Success,.01,10.17,0,0,842
CWE401_Memory_Leak__malloc_realloc_twoIntsStruct_04_armel_O0.bad,ARM,ghidra,Success,8.72,795.00,141,266,8133
CWE401_Memory_Leak__malloc_realloc_twoIntsStruct_04_armel_O0.bad,ARM,angr,Success,.92,134.14,120,292,5670
CWE401_Memory_Leak__malloc_realloc_twoIntsStruct_04_armel_O0.bad,ARM,bap,Success,4.63,28.76,0,1349,2237
CWE401_Memory_Leak__malloc_realloc_twoIntsStruct_04_armel_O0.bad,ARM,llvm,Success,.01,8.70,0,0,0
CWE197_Numeric_Truncation_Error__int_rand_to_short_13_armel_O1.good,ARM,ghidra,Success,66.15,1008.80,1302,32099,735935
CWE197_Numeric_Truncation_Error__int_rand_to_short_13_armel_O1.good,ARM,angr,Success,21.79,511.80,3656,33586,657308
CWE197_Numeric_Truncation_Error__int_rand_to_short_13_armel_O1.good,ARM,bap,Success,40.92,27.94,0,123911,219802
CWE197_Numeric_Truncation_Error__int_rand_to_short_13_armel_O1.good,ARM,llvm,Success,.01,8.87,0,0,0
CWE401_Memory_Leak__int_malloc_18_armel_O1.bad,ARM,ghidra,Success,66.07,921.29,1303,32092,735852
CWE401_Memory_Leak__int_malloc_18_armel_O1.bad,ARM,angr,Success,21.97,511.12,3607,33590,657149
CWE401_Memory_Leak__int_malloc_18_armel_O1.bad,ARM,bap,Success,40.44,28.48,0,123742,219364
CWE401_Memory_Leak__int_malloc_18_armel_O1.bad,ARM,llvm,Success,.01,8.86,0,0,0
CWE197_Numeric_Truncation_Error__int_large_to_short_17_x86_64_Ofast.good,x86-64,ghidra,Success,7.63,704.83,129,177,1902
CWE197_Numeric_Truncation_Error__int_large_to_short_17_x86_64_Ofast.good,x86-64,angr,Success,.90,134.64,206,305,2649
CWE197_Numeric_Truncation_Error__int_large_to_short_17_x86_64_Ofast.good,x86-64,bap,Success,4.56,28.51,0,608,1468
CWE197_Numeric_Truncation_Error__int_large_to_short_17_x86_64_Ofast.good,x86-64,llvm,Success,.01,10.49,0,0,711
CWE401_Memory_Leak__twoIntsStruct_malloc_41_riscv64_Os.bad,UCB RISC-V,ghidra,Success,7.97,819.94,126,186,1466
CWE401_Memory_Leak__twoIntsStruct_malloc_41_riscv64_Os.bad,UCB RISC-V,angr,Failure - Crash,.79,112.54,0,0,0
CWE401_Memory_Leak__twoIntsStruct_malloc_41_riscv64_Os.bad,UCB RISC-V,bap,Success,4.35,28.36,0,668,692
CWE401_Memory_Leak__twoIntsStruct_malloc_41_riscv64_Os.bad,UCB RISC-V,llvm,Success,.01,8.53,0,0,0
CWE401_Memory_Leak__int_calloc_44_riscv64_O2.good,UCB RISC-V,ghidra,Success,8.02,865.81,129,196,1539
CWE401_Memory_Leak__int_calloc_44_riscv64_O2.good,UCB RISC-V,angr,Failure - Crash,.74,112.83,0,0,0
CWE401_Memory_Leak__int_calloc_44_riscv64_O2.good,UCB RISC-V,bap,Success,4.40,28.24,0,704,732
CWE401_Memory_Leak__int_calloc_44_riscv64_O2.good,UCB RISC-V,llvm,Success,.01,8.53,0,0,0
CWE401_Memory_Leak__malloc_realloc_int64_t_09_mips_Ofast.good,MIPS,ghidra,Success,8.19,783.91,109,215,3074
CWE401_Memory_Leak__malloc_realloc_int64_t_09_mips_Ofast.good,MIPS,angr,Success,1.00,134.05,107,241,3342
CWE401_Memory_Leak__malloc_realloc_int64_t_09_mips_Ofast.good,MIPS,bap,Success,4.51,28.27,0,1057,1029
CWE401_Memory_Leak__malloc_realloc_int64_t_09_mips_Ofast.good,MIPS,llvm,Success,.01,8.42,0,0,0
